093000096PAEM              FT 00000010000000262500N000000000000002567C 
093000097TAEM              FT 00000030000000261600N000000000000002568C 
093000097TAEM              FT 00000030000000261600N000000000000002569C 
093000097TAEM              FT 00000010000000261600N000000000000002570C 
093000097TAEM              FT 00000010000000261500N000000000000002571C 
093000098TAEM              FT 00000010000000261600N000000000000002573C 
093000105TAEM              FT 00000010000000261500N000000000000002575C 
093000117TAEM              FT 00000010000000262100N000000000000002602C 
093000124DAEM             @   00000010000000262500N000000000000002605CT
093000135TAEM              FT 00000010000000261600N000000000000002614C 
093000136TAEM              FT 00000040000000261500N000000000000002615C 
093000145TAEM              FT 00000030000000261600N000000000000002627C 
093000146TAEM              FT 00000010000000261600N000000000000002628C 
093000295PAEM              FT 00000010000000262100N000000000000002716C 
093000295PAEM              FT 00000010000000262200N000000000000002717C 
093000295PAEM               T 00000010000000262200N000000000000002718C 
093000295NAEM             @   00000010000000262100N000000000000002719C 
093000296YAEM             @   00000010000000262100N000000000000002720C 
093000298TAEM             T   00000010000000261600N000000000000002722C 
093000300TAEM             T   00000010000000261600N000000000000002723C 
093000304PAEM             T   00000020000000262200N000000000000002728C 
093000315TAEM             T   00000020000000261600N000000000000002732C 
093000369PAEM              FT 00000020000000261800N000000000000002739C 
093000399PAEM              FT 00000010000000261800N000000000000002759C 
093000016NAEO              O  00003101600000140900N000000000000002389C 
093000622KAEO              F I00000005000000141200N000000000000002841C 
093000288TAEP               TI00000000300000460100N000000000000002689C 
093000295TAEP               TI00000009700000460100N000000000000002715C 
093000168QAEPI            @O X00000161400000488700 000000000000008486N 
093000168QAEPI            Q   00000161400000488700 000000000000008487N 
093000007NAER              O  00001578200000345400N000000000000002286C 
093000030NAER             I   00000000500000345100N000000000000002484C 
093000046DAER             @   00000010000000345027N000000000000002491CN
093000430NAER             @   00000010000000345900N000000000000002767C 
093000189QAERI            @O X00000041600000158300 000000000000008527N 
093000189QAERI            Q   00000041600000158300 000000000000008528N 
093000258TAES              O X00000020000000140500N000000000000002664C 
093000258TAES             Q   00000020000000140500N000000000000002665C 
093000588NAET              O  00003127300000659700N000000000000002800C 
093000664KAET             @   00000010000000658800N000000000000002847C 
093000542QAETI            @O X00000080900000087600 000000000000009342N 
093000542QAETI            Q   00000080900000087600 000000000000009344N 
093000622QAEY             @O X00000600000000025000 000000000000009558N 
093000622QAEY             Q   00000600000000025000 000000000000009559N 
093000578QAEZS            @O X00000892200000012200 000000000000009424N 
093000578QAEZS            Q   00000892200000012200 000000000000009426N 
093000005NAF              O   00000491900000134700N000000000000002264C 
093000010NAF    PRC        O  00000010200000222500N000000000000002317C 
093000625QAFAM            @O X00000044400000322700 000000000000009567N 
093000626QAFAM            Q   00000044400000322700 000000000000009569N 
093000626QAFAM            I   00000005000000323500 000000000000009570N 
093000110QAFCB            @O X00000020000000205900 000000000000008382N 
093000110QAFCB            Q   00000020000000205900 000000000000008383N 
093000275QAFCE            @O X00000066900000388000 000000000000008676N 
093000275QAFCE            Q   00000066900000388000 000000000000008677N 
093000424QAFFX            @O X00000488700000083700 000000000000009045N 
093000424QAFFX            Q   00000488700000083700 000000000000009047N 
093000676QAFFX            I   00000007000000083500 000000000000009689N 
093000033TAFG             T   00000010000000552900N000000000000002486C 
093000489QAFH             @O X00000039600000129800 000000000000009207N 
093000489QAFH             Q   00000039600000129800 000000000000009208N 
093000371PAFK              O I00000009100000305200N000000000000001041C 
093000371PAFK              O  00000070000000305200N000000000000001042C 
093000372PAFK              O  00000047500000305200N000000000000001044C 
093000372PAFK              O  00000100000000305200N000000000000001045C 
093000372PAFK              O I00000000700000305200N000000000000001046C 
093000372PAFK              O  00000010000000305200N000000000000001047C 
093000372PAFK              O  00000010000000305200N000000000000001048C 
093000372PAFK              O  00000010000000305200N000000000000001049C 
093000372PAFK              O  00000010000000305200N000000000000001050C 
093000372PAFK              O  00000020000000305200N000000000000001051C 
093000372PAFK              O I00000000200000305200N000000000000001052C 
093000372PAFK              O I00000009800000305200N000000000000001053C 
093000372PAFK              O I00000000200000305200N000000000000001054C 
093000372PAFK                Q00000297500000305200N000000000000001055C 
093000008NAFM             O   00000018500000252800N000000000000002294C 
093000542QAFOP            @O X00000176300000146400 000000000000009335N 
093000542QAFOP            Q   00000176300000146400 000000000000009336N 
093000006NAFSD             O  00000059000000211600N000000000000002273C 
093000001QAFSI            @ TI00000000500000327000 000000000000008219N 
093000001QAFSI            @ TI00000000500000327000 000000000000008220N 
093000487QAFSI            @O X00001213300000327000 000000000000009198N 
093000487QAFSI            Q   00001213300000327000 000000000000009199N 
093000009NAFW             O   00000019300000232400N000000000000002305C 
093000008NAG              O   00000920200000095600N000000000000002288C 
093000017NAGC             O   00000838100000071000N000000000000002398C 
093000017NAGCO             O  00001749700000575200N000000000000002393C 
093000220NAGCO            @   00000010000000575800N000000000000002650C 
093000663QAGEN            @O X00001780800000027600 000000000000009653N 
093000663QAGEN            Q   00001780800000027600 000000000000009654N 
093000372PAGG              O I00000004500001068000N000000000000001056C 
093000372PAGG              O I00000001400001068000N000000000000001057C 
093000372PAGG              O I00000001800001068000N000000000000001058C 
093000372PAGG              O I00000001500001068000N000000000000001059C 
093000372PAGG              O I00000000800001068000N000000000000001060C 
093000373PAGG              O I00000000100001068000N000000000000001061C 
093000373PAGG              O I00000000100001068000N000000000000001062C 
093000373PAGG              O I00000000700001068000N000000000000001063C 
093000373PAGG              O I00000000100001068000N000000000000001064C 
093000373PAGG              O I00000000600001068000N000000000000001065C 
093000373PAGG              O  00000013600001068000N000000000000001066C 
093000373PAGG              O I00000000200001068000N000000000000001068C 
093000373PAGG              O I00000003000001068000N000000000000001069C 
093000373PAGG              O  00000030400001068000N000000000000001070C 
093000373PAGG              O  00000079500001068000N000000000000001071C 
093000373PAGG              O  00000088700001068000N000000000000001072C 
093000373PAGG              O I00000002400001068000N000000000000001073C 
093000373PAGG              O  00000032100001068000N000000000000001074C 
093000373PAGG              O I00000005800001068000N000000000000001075C 
093000373PAGG              O I00000000100001068000N000000000000001076C 
093000373PAGG              O I00000001500001068000N000000000000001077C 
093000373PAGG              O I00000001100001068000N000000000000001078C 
093000373PAGG              O I00000004800001068000N000000000000001079C 
093000373PAGG              O I00000000200001068000N000000000000001080C 
093000373PAGG              O  00000038000001068000N000000000000001081C 
093000373PAGG              O I00000000600001068000N000000000000001082C 
093000374PAGG              O  00000016400001068000N000000000000001083C 
093000374PAGG              O I00000000900001068000N000000000000001084C 
093000374PAGG              O  00000031000001068000N000000000000001085C 
093000374PAGG              O I00000009500001068000N000000000000001086C 
093000374PAGG              O  00000016500001068000N000000000000001087C 
093000374PAGG              O I00000002000001068000N000000000000001088C 
093000374PAGG              O I00000002000001068000N000000000000001089C 
093000374PAGG              O I00000009300001068000N000000000000001090C 
093000374PAGG              O I00000000200001068000N000000000000001091C 
093000374PAGG              O  00000044000001068000N000000000000001092C 
093000374PAGG              O  00000010200001068000N000000000000001093C 
